model,throughput,response_length,latency,energy,gpu,task,parameters_count,energy_per_token,dtype,optimization,quantization,cuda-fp16
GeneZC/MiniMA-3B,55.8,256,4.59,1152.0,NVIDIA A100-SXM4-80GB,chat,3.0,0.00125,float16,None,awq-4bit+gemv,False
GeneZC/MiniMA-2-3B,52.7,256,4.86,1161.2160000000001,NVIDIA A100-SXM4-80GB,chat,3.0,0.00126,float16,None,awq-4bit+gemv,False
Locutusque/TinyMistral-248M-v2,85.9,256,2.98,714.24,NVIDIA A100-SXM4-80GB,chat,0.248,0.000775,float16,None,awq-4bit+gemv,False
Locutusque/TinyMistral-248m,84.5,256,3.03,699.4943999999999,NVIDIA A100-SXM4-80GB,chat,0.248,0.0007589999999999999,float16,None,awq-4bit+gemv,False
DevaMalla/llama-base-7b,41.3,256,6.2,1631.232,NVIDIA A100-SXM4-80GB,chat,7.0,0.00177,float16,None,awq-4bit+gemv,False
pszemraj/pythia-31m-simplepile-lite-2048-scratch-2e,192.0,256,1.33,299.52,NVIDIA A100-SXM4-80GB,chat,0.031,0.000325,float16,None,awq-4bit+gemv,False
pszemraj/pythia-31m-goodwiki-deduped-2048-scratch,195.0,256,1.31,317.0304,NVIDIA A100-SXM4-80GB,chat,0.031,0.000344,float16,None,awq-4bit+gemv,False
pszemraj/pythia-31m-simplewiki-2048,192.0,256,1.33,298.5984,NVIDIA A100-SXM4-80GB,chat,0.031,0.000324,float16,None,awq-4bit+gemv,False
pszemraj/pythia-31m-KI_v1-2048-scratch,191.0,256,1.34,298.5984,NVIDIA A100-SXM4-80GB,chat,0.031,0.000324,float16,None,awq-4bit+gemv,False
pszemraj/pythia-31m-simplewiki-scratch-bf16,194.0,256,1.32,297.6768,NVIDIA A100-SXM4-80GB,chat,0.031,0.00032300000000000004,float16,None,awq-4bit+gemv,False
PY007/TinyLlama-1.1B-intermediate-step-240k-503b,51.4,256,4.98,1198.08,NVIDIA A100-SXM4-80GB,chat,1.1,0.0013,float16,None,awq-4bit+gemv,False
PY007/TinyLlama-1.1B-step-50K-105b,52.4,256,4.89,1170.4319999999998,NVIDIA A100-SXM4-80GB,chat,1.1,0.0012699999999999999,float16,None,awq-4bit+gemv,False
PY007/TinyLlama-1.1B-intermediate-step-480k-1T,52.6,256,4.87,1188.864,NVIDIA A100-SXM4-80GB,chat,1.1,0.00129,float16,None,awq-4bit+gemv,False
Deci/DeciLM-7B,38.2,256,6.7,1751.04,NVIDIA A100-SXM4-80GB,chat,7.0,0.0019,float16,None,awq-4bit+gemv,False
NYTK/PULI-GPTrio,39.0,256,6.56,1787.904,NVIDIA A100-SXM4-80GB,chat,7.67,0.00194,float16,None,awq-4bit+gemv,False
robowaifudev/megatron-gpt2-345m,61.4,256,4.17,1013.7600000000001,NVIDIA A100-SXM4-80GB,chat,0.345,0.0011,float16,None,awq-4bit+gemv,False
instructkr/ko-wand-136M,125.0,256,2.05,462.64320000000004,NVIDIA A100-SXM4-80GB,chat,0.136,0.0005020000000000001,float16,None,awq-4bit+gemv,False
TencentARC/LLaMA-Pro-8B,33.5,256,7.64,2082.816,NVIDIA A100-SXM4-80GB,chat,8.0,0.00226,float16,None,awq-4bit+gemv,False
meta-llama/Llama-2-7b-hf,40.0,256,6.4,1714.176,NVIDIA A100-SXM4-80GB,chat,7.0,0.0018599999999999999,float16,None,awq-4bit+gemv,False
meta-llama/Llama-2-13b-hf,32.3,256,7.93,2285.568,NVIDIA A100-SXM4-80GB,chat,13.0,0.00248,float16,None,awq-4bit+gemv,False
meta-llama/Llama-2-70b-hf,15.0,256,17.1,6580.224,NVIDIA A100-SXM4-80GB,chat,70.0,0.0071400000000000005,float16,None,awq-4bit+gemv,False
team-lucid/mptk-1b,83.9,256,3.05,737.28,NVIDIA A100-SXM4-80GB,chat,1.0,0.0007999999999999999,float16,None,awq-4bit+gemv,False
winglian/Llama-2-3b-hf,81.5,256,3.14,850.6368,NVIDIA A100-SXM4-80GB,chat,3.0,0.000923,float16,None,awq-4bit+gemv,False
mistralai/Mistral-7B-v0.1,32.7,256,7.83,1999.872,NVIDIA A100-SXM4-80GB,chat,7.0,0.00217,float16,None,awq-4bit+gemv,False
rinna/bilingual-gpt-neox-4b,35.5,256,7.21,1751.04,NVIDIA A100-SXM4-80GB,chat,4.0,0.0019,float16,None,awq-4bit+gemv,False
rinna/bilingual-gpt-neox-4b-8k,35.6,256,7.19,1787.904,NVIDIA A100-SXM4-80GB,chat,4.0,0.00194,float16,None,awq-4bit+gemv,False
matsuo-lab/weblab-10b,35.0,256,7.31,2092.0319999999997,NVIDIA A100-SXM4-80GB,chat,10.0,0.00227,float16,None,awq-4bit+gemv,False
ai-forever/mGPT,63.2,256,4.05,986.112,NVIDIA A100-SXM4-80GB,chat,1.3,0.00107,float16,None,awq-4bit+gemv,False
augmxnt/shisa-base-7b-v1,34.1,256,7.5,2009.088,NVIDIA A100-SXM4-80GB,chat,7.0,0.00218,float16,None,awq-4bit+gemv,False
AI-Sweden-Models/gpt-sw3-126m,135.0,256,1.9,455.2704,NVIDIA A100-SXM4-80GB,chat,0.126,0.000494,float16,None,awq-4bit+gemv,False
AI-Sweden-Models/gpt-sw3-6.7b-v2,54.4,256,4.71,1382.4,NVIDIA A100-SXM4-80GB,chat,6.7,0.0015,float16,None,awq-4bit+gemv,False
AI-Sweden-Models/gpt-sw3-40b,16.4,256,15.6,5299.2,NVIDIA A100-SXM4-80GB,chat,40.0,0.00575,float16,None,awq-4bit+gemv,False
AI-Sweden-Models/gpt-sw3-20b,27.0,256,9.49,3050.496,NVIDIA A100-SXM4-80GB,chat,20.0,0.00331,float16,None,awq-4bit+gemv,False
AI-Sweden-Models/gpt-sw3-6.7b,54.1,256,4.73,1410.048,NVIDIA A100-SXM4-80GB,chat,6.7,0.00153,float16,None,awq-4bit+gemv,False
AI-Sweden-Models/gpt-sw3-1.3b,71.3,256,3.59,892.1088000000001,NVIDIA A100-SXM4-80GB,chat,1.3,0.0009680000000000001,float16,None,awq-4bit+gemv,False
AI-Sweden-Models/gpt-sw3-356m,70.9,256,3.61,849.7152000000001,NVIDIA A100-SXM4-80GB,chat,0.356,0.0009220000000000001,float16,None,awq-4bit+gemv,False
uukuguy/Orca-2-7b-f16,39.9,256,6.42,1695.7440000000001,NVIDIA A100-SXM4-80GB,chat,7.0,0.00184,float16,None,awq-4bit+gemv,False
01-ai/Yi-34B-200K,20.3,256,12.6,4340.736,NVIDIA A100-SXM4-80GB,chat,34.0,0.00471,float16,None,awq-4bit+gemv,False
01-ai/Yi-34B,19.8,256,12.9,4285.4400000000005,NVIDIA A100-SXM4-80GB,chat,34.0,0.0046500000000000005,float16,None,awq-4bit+gemv,False
01-ai/Yi-6B-200K,37.6,256,6.8,1778.688,NVIDIA A100-SXM4-80GB,chat,6.0,0.00193,float16,None,awq-4bit+gemv,False
01-ai/Yi-6B,38.6,256,6.63,1751.04,NVIDIA A100-SXM4-80GB,chat,6.0,0.0019,float16,None,awq-4bit+gemv,False
scb10x/typhoon-7b,33.9,256,7.56,2009.088,NVIDIA A100-SXM4-80GB,chat,7.0,0.00218,float16,None,awq-4bit+gemv,False
TheBloke/Llama-2-13B-fp16,33.1,256,7.74,2294.784,NVIDIA A100-SXM4-80GB,chat,13.0,0.00249,float16,None,awq-4bit+gemv,False
mosaicml/mpt-30b,38.5,256,6.65,2663.424,NVIDIA A100-SXM4-80GB,chat,30.0,0.0028899999999999998,float16,None,awq-4bit+gemv,False
mosaicml/mpt-7b,61.5,256,4.16,1207.296,NVIDIA A100-SXM4-80GB,chat,7.0,0.00131,float16,None,awq-4bit+gemv,False
Salesforce/codegen-6B-multi,26.7,256,9.58,2386.9440000000004,NVIDIA A100-SXM4-80GB,chat,6.0,0.0025900000000000003,float16,None,awq-4bit+gemv,False
Salesforce/codegen-16B-nl,25.6,256,10.0,2875.3920000000003,NVIDIA A100-SXM4-80GB,chat,16.0,0.0031200000000000004,float16,None,awq-4bit+gemv,False
Salesforce/codegen-6B-nl,27.1,256,9.44,2368.5119999999997,NVIDIA A100-SXM4-80GB,chat,6.0,0.00257,float16,None,awq-4bit+gemv,False
Writer/palmyra-base,72.3,256,3.54,1069.056,NVIDIA A100-SXM4-80GB,chat,5.0,0.00116,float16,None,awq-4bit+gemv,False
Writer/palmyra-large,27.2,256,9.42,2985.984,NVIDIA A100-SXM4-80GB,chat,20.0,0.00324,float16,None,awq-4bit+gemv,False
sarvamai/OpenHathi-7B-Hi-v0.1-Base,40.9,256,6.26,1760.256,NVIDIA A100-SXM4-80GB,chat,7.0,0.00191,float16,None,awq-4bit+gemv,False
KnutJaegersberg/Qwen-1_8B-Llamafied,50.7,256,5.05,1207.296,NVIDIA A100-SXM4-80GB,chat,8.0,0.00131,float16,None,awq-4bit+gemv,False
gpt2,121.0,256,2.11,476.4672,NVIDIA A100-SXM4-80GB,chat,0.124,0.000517,float16,None,awq-4bit+gemv,False
cyberagent/open-calm-large,53.8,256,4.76,1124.3519999999999,NVIDIA A100-SXM4-80GB,chat,0.4,0.00122,float16,None,awq-4bit+gemv,False
cyberagent/calm2-7b-chat,40.8,256,6.27,1760.256,NVIDIA A100-SXM4-80GB,chat,7.0,0.00191,float16,None,awq-4bit+gemv,False
Kunhao/pile-7b-250b-tokens,37.0,256,6.92,1797.12,NVIDIA A100-SXM4-80GB,chat,7.0,0.00195,float16,None,awq-4bit+gemv,False
cerebras/Cerebras-GPT-111M,158.0,256,1.62,357.5808,NVIDIA A100-SXM4-80GB,chat,0.111,0.000388,float16,None,awq-4bit+gemv,False
cerebras/Cerebras-GPT-13B,36.3,256,7.06,2202.6240000000003,NVIDIA A100-SXM4-80GB,chat,13.0,0.00239,float16,None,awq-4bit+gemv,False
cerebras/Cerebras-GPT-6.7B,54.5,256,4.7,1373.184,NVIDIA A100-SXM4-80GB,chat,6.7,0.00149,float16,None,awq-4bit+gemv,False
cerebras/Cerebras-GPT-2.7B,54.9,256,4.66,1170.4319999999998,NVIDIA A100-SXM4-80GB,chat,2.7,0.0012699999999999999,float16,None,awq-4bit+gemv,False
cerebras/Cerebras-GPT-256M,115.0,256,2.22,534.528,NVIDIA A100-SXM4-80GB,chat,0.256,0.00058,float16,None,awq-4bit+gemv,False
cerebras/Cerebras-GPT-1.3B,72.1,256,3.55,886.5792,NVIDIA A100-SXM4-80GB,chat,1.3,0.0009620000000000001,float16,None,awq-4bit+gemv,False
microsoft/phi-1_5,52.5,256,4.88,1152.0,NVIDIA A100-SXM4-80GB,chat,1.3,0.00125,float16,None,awq-4bit+gemv,False
itsliupeng/openllama-7b-base,41.0,256,6.25,1704.96,NVIDIA A100-SXM4-80GB,chat,7.0,0.00185,float16,None,awq-4bit+gemv,False
itsliupeng/openllama-7b-icl,39.4,256,6.5,1677.312,NVIDIA A100-SXM4-80GB,chat,7.0,0.00182,float16,None,awq-4bit+gemv,False
ethzanalytics/pythia-31m,194.0,256,1.32,312.4224,NVIDIA A100-SXM4-80GB,chat,0.031,0.000339,float16,None,awq-4bit+gemv,False
tiiuae/falcon-rw-1b,65.6,256,3.9,976.896,NVIDIA A100-SXM4-80GB,chat,1.0,0.00106,float16,None,awq-4bit+gemv,False
tiiuae/falcon-40b,17.4,256,14.7,4829.184,NVIDIA A100-SXM4-80GB,chat,40.0,0.00524,float16,None,awq-4bit+gemv,False
facebook/xglm-7.5B,49.6,256,5.16,1492.992,NVIDIA A100-SXM4-80GB,chat,7.5,0.00162,float16,None,awq-4bit+gemv,False
facebook/xglm-564M,68.6,256,3.73,949.248,NVIDIA A100-SXM4-80GB,chat,0.564,0.00103,float16,None,awq-4bit+gemv,False
facebook/xglm-4.5B,34.2,256,7.48,1870.8480000000002,NVIDIA A100-SXM4-80GB,chat,4.5,0.00203,float16,None,awq-4bit+gemv,False
chargoddard/Yi-34B-Llama,19.8,256,12.9,4340.736,NVIDIA A100-SXM4-80GB,chat,34.0,0.00471,float16,None,awq-4bit+gemv,False
chargoddard/llama-2-26b-trenchcoat-stack,16.2,256,15.8,4626.432,NVIDIA A100-SXM4-80GB,chat,26.0,0.00502,float16,None,awq-4bit+gemv,False
bigscience/bloom-7b1,51.2,256,5.0,1419.2640000000001,NVIDIA A100-SXM4-80GB,chat,7.0,0.0015400000000000001,float16,None,awq-4bit+gemv,False
bigscience/bloom-3b,53.0,256,4.83,1234.944,NVIDIA A100-SXM4-80GB,chat,3.0,0.00134,float16,None,awq-4bit+gemv,False
BEE-spoke-data/NanoLlama-GQA-L10-A32_KV8-v13-KI,112.0,256,2.28,544.6656,NVIDIA A100-SXM4-80GB,chat,0.218,0.000591,float16,None,awq-4bit+gemv,False
BEE-spoke-data/smol_llama-220M-GQA,109.0,256,2.34,542.8224,NVIDIA A100-SXM4-80GB,chat,0.22,0.000589,float16,None,awq-4bit+gemv,False
BEE-spoke-data/smol_llama-81M-tied,192.0,256,1.33,313.344,NVIDIA A100-SXM4-80GB,chat,0.081,0.00033999999999999997,float16,None,awq-4bit+gemv,False
BEE-spoke-data/verysmol_llama-v11-KIx2,188.0,256,1.36,313.344,NVIDIA A100-SXM4-80GB,chat,0.058,0.00033999999999999997,float16,None,awq-4bit+gemv,False
BEE-spoke-data/smol_llama-101M-GQA,177.0,256,1.45,327.168,NVIDIA A100-SXM4-80GB,chat,0.101,0.000355,float16,None,awq-4bit+gemv,False
seungduk/KoSOLAR-10.7B-v0.1,25.1,256,10.2,2727.936,NVIDIA A100-SXM4-80GB,chat,10.7,0.00296,float16,None,awq-4bit+gemv,False
TurkuNLP/gpt3-finnish-large,66.8,256,3.83,915.1487999999999,NVIDIA A100-SXM4-80GB,chat,0.881,0.000993,float16,None,awq-4bit+gemv,False
TurkuNLP/gpt3-finnish-small,126.0,256,2.03,473.7023999999999,NVIDIA A100-SXM4-80GB,chat,0.186,0.0005139999999999999,float16,None,awq-4bit+gemv,False
TurkuNLP/gpt3-finnish-13B,39.4,256,6.49,2018.304,NVIDIA A100-SXM4-80GB,chat,13.0,0.00219,float16,None,awq-4bit+gemv,False
rishiraj/CatPPT-base,33.3,256,7.68,2018.304,NVIDIA A100-SXM4-80GB,chat,7.24,0.00219,float16,None,awq-4bit+gemv,False
gpt2-xl,31.3,256,8.19,1898.496,NVIDIA A100-SXM4-80GB,chat,1.61,0.00206,float16,None,awq-4bit+gemv,False
LLM360/Amber,40.4,256,6.33,1695.7440000000001,NVIDIA A100-SXM4-80GB,chat,6.74,0.00184,float16,None,awq-4bit+gemv,False
Dans-DiscountModels/ShearedLlama-1.3b-FFT-Test1,54.9,256,4.66,1133.5680000000002,NVIDIA A100-SXM4-80GB,chat,1.3,0.0012300000000000002,float16,None,awq-4bit+gemv,False
stabilityai/japanese-stablelm-base-gamma-7b,33.3,256,7.68,1981.44,NVIDIA A100-SXM4-80GB,chat,7.0,0.00215,float16,None,awq-4bit+gemv,False
stabilityai/stablelm-base-alpha-7b,74.2,256,3.45,1087.4879999999998,NVIDIA A100-SXM4-80GB,chat,7.0,0.0011799999999999998,float16,None,awq-4bit+gemv,False
stabilityai/stablelm-base-alpha-3b,77.6,256,3.3,879.2064000000001,NVIDIA A100-SXM4-80GB,chat,3.0,0.0009540000000000001,float16,None,awq-4bit+gemv,False
stabilityai/stablelm-base-alpha-7b-v2,41.5,256,6.17,1668.096,NVIDIA A100-SXM4-80GB,chat,7.0,0.00181,float16,None,awq-4bit+gemv,False
huggyllama/llama-13b,31.8,256,8.05,2294.784,NVIDIA A100-SXM4-80GB,chat,13.0,0.00249,float16,None,awq-4bit+gemv,False
NucleusAI/nucleus-22B-token-500B,32.2,256,7.96,2709.504,NVIDIA A100-SXM4-80GB,chat,22.0,0.00294,float16,None,awq-4bit+gemv,False
bn22/tinyllama_frankenmerge,36.2,256,7.07,1603.584,NVIDIA A100-SXM4-80GB,chat,1.54,0.00174,float16,None,awq-4bit+gemv,False
roneneldan/TinyStories-33M,293.0,256,0.873,200.90879999999999,NVIDIA A100-SXM4-80GB,chat,0.033,0.00021799999999999999,float16,None,awq-4bit+gemv,False
roneneldan/TinyStories-3M,168.0,256,1.52,339.1488,NVIDIA A100-SXM4-80GB,chat,0.003,0.000368,float16,None,awq-4bit+gemv,False
roneneldan/TinyStories-28M,163.0,256,1.57,349.2864,NVIDIA A100-SXM4-80GB,chat,0.028,0.000379,float16,None,awq-4bit+gemv,False
roneneldan/TinyStories-8M,168.0,256,1.52,346.5216,NVIDIA A100-SXM4-80GB,chat,0.008,0.000376,float16,None,awq-4bit+gemv,False
budecosystem/boomer-1b,274.0,256,0.935,265.4208,NVIDIA A100-SXM4-80GB,chat,1.0,0.000288,float16,None,awq-4bit+gemv,False
openlm-research/open_llama_7b_v2,39.7,256,6.45,1649.664,NVIDIA A100-SXM4-80GB,chat,7.0,0.00179,float16,None,awq-4bit+gemv,False
openlm-research/open_llama_7b,41.3,256,6.2,1695.7440000000001,NVIDIA A100-SXM4-80GB,chat,7.0,0.00184,float16,None,awq-4bit+gemv,False
openlm-research/open_llama_13b,32.6,256,7.85,2322.4320000000002,NVIDIA A100-SXM4-80GB,chat,13.0,0.00252,float16,None,awq-4bit+gemv,False
abhinand/tamil-llama-7b-base-v0.1,40.9,256,6.26,1714.176,NVIDIA A100-SXM4-80GB,chat,7.0,0.0018599999999999999,float16,None,awq-4bit+gemv,False
abhinand/tamil-llama-13b-base-v0.1,32.6,256,7.85,2294.784,NVIDIA A100-SXM4-80GB,chat,13.0,0.00249,float16,None,awq-4bit+gemv,False
golaxy/gowizardlm,38.6,256,6.63,1695.7440000000001,NVIDIA A100-SXM4-80GB,chat,7.0,0.00184,float16,None,awq-4bit+gemv,False
bigcode/tiny_starcoder_py,103.0,256,2.49,567.7056,NVIDIA A100-SXM4-80GB,chat,0.164,0.000616,float16,None,awq-4bit+gemv,False
bigcode/gpt_bigcode-santacoder,88.0,256,2.91,712.3968,NVIDIA A100-SXM4-80GB,chat,1.12,0.000773,float16,None,awq-4bit+gemv,False
togethercomputer/RedPajama-INCITE-7B-Base,39.0,256,6.57,1824.768,NVIDIA A100-SXM4-80GB,chat,7.0,0.00198,float16,None,awq-4bit+gemv,False
togethercomputer/RedPajama-INCITE-Base-3B-v1,39.6,256,6.46,1557.504,NVIDIA A100-SXM4-80GB,chat,3.0,0.0016899999999999999,float16,None,awq-4bit+gemv,False
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,40.1,256,6.39,1751.04,NVIDIA A100-SXM4-80GB,chat,7.0,0.0019,float16,None,awq-4bit+gemv,False
Devio/test-22B,32.1,256,7.97,2654.2079999999996,NVIDIA A100-SXM4-80GB,chat,22.0,0.0028799999999999997,float16,None,awq-4bit+gemv,False
internlm/internlm-20b,17.8,256,14.4,4193.28,NVIDIA A100-SXM4-80GB,chat,20.0,0.004549999999999999,float16,None,awq-4bit+gemv,False
Delcos/Starling-LM-11B-alpha,21.3,256,12.0,3115.008,NVIDIA A100-SXM4-80GB,chat,11.0,0.0033799999999999998,float16,None,awq-4bit+gemv,False
Dampish/StellarX-4B-V0,26.7,256,9.6,2276.352,NVIDIA A100-SXM4-80GB,chat,4.0,0.00247,float16,None,awq-4bit+gemv,False
Dampish/StellarX-4B-V0.2,40.4,256,6.33,1520.64,NVIDIA A100-SXM4-80GB,chat,4.0,0.00165,float16,None,awq-4bit+gemv,False
upstage/SOLAR-10.7B-v1.0,25.1,256,10.2,2727.936,NVIDIA A100-SXM4-80GB,chat,10.7,0.00296,float16,None,awq-4bit+gemv,False
huggingface/llama-7b,39.9,256,6.41,1714.176,NVIDIA A100-SXM4-80GB,chat,7.0,0.0018599999999999999,float16,None,awq-4bit+gemv,False
huggingface/llama-30b,21.7,256,11.8,3999.744,NVIDIA A100-SXM4-80GB,chat,30.0,0.00434,float16,None,awq-4bit+gemv,False
huggingface/llama-13b,32.7,256,7.83,2285.568,NVIDIA A100-SXM4-80GB,chat,13.0,0.00248,float16,None,awq-4bit+gemv,False
bit-dny/MindLLM,57.5,256,4.45,1050.6240000000003,NVIDIA A100-SXM4-80GB,chat,1.3,0.0011400000000000002,float16,None,awq-4bit+gemv,False
SaylorTwift/gpt2_test,120.0,256,2.13,495.82079999999996,NVIDIA A100-SXM4-80GB,chat,0.137,0.000538,float16,None,awq-4bit+gemv,False
beomi/Yi-Ko-6B,37.3,256,6.87,1787.904,NVIDIA A100-SXM4-80GB,chat,6.0,0.00194,float16,None,awq-4bit+gemv,False
fblgit/una-llama-7b,41.0,256,6.24,1686.528,NVIDIA A100-SXM4-80GB,chat,7.0,0.00183,float16,None,awq-4bit+gemv,False
codellama/CodeLlama-7b-hf,39.9,256,6.42,1695.7440000000001,NVIDIA A100-SXM4-80GB,chat,7.0,0.00184,float16,None,awq-4bit+gemv,False
codellama/CodeLlama-13b-hf,32.9,256,7.79,2285.568,NVIDIA A100-SXM4-80GB,chat,13.0,0.00248,float16,None,awq-4bit+gemv,False
codellama/CodeLlama-34b-hf,24.4,256,10.5,3741.6960000000004,NVIDIA A100-SXM4-80GB,chat,34.0,0.00406,float16,None,awq-4bit+gemv,False
EleutherAI/gpt-neox-20b,10.8,256,23.8,6100.992,NVIDIA A100-SXM4-80GB,chat,20.0,0.00662,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-6.9b-deduped,15.6,256,16.4,3999.744,NVIDIA A100-SXM4-80GB,chat,6.9,0.00434,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-6.7b,15.6,256,16.4,4045.8240000000005,NVIDIA A100-SXM4-80GB,chat,6.7,0.004390000000000001,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-1.4b-deduped,20.5,256,12.5,2847.7439999999997,NVIDIA A100-SXM4-80GB,chat,1.4,0.00309,float16,BetterTransformer,bnb-8bit,False
EleutherAI/gpt-j-6b,11.7,256,21.9,5225.472,NVIDIA A100-SXM4-80GB,chat,6.0,0.00567,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-12b,13.8,256,18.5,4709.376,NVIDIA A100-SXM4-80GB,chat,12.0,0.00511,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-1.3b,20.8,256,12.3,2884.608,NVIDIA A100-SXM4-80GB,chat,1.3,0.00313,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-12b-deduped,13.8,256,18.6,4718.592000000001,NVIDIA A100-SXM4-80GB,chat,12.0,0.00512,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-1b-deduped,30.3,256,8.45,1972.224,NVIDIA A100-SXM4-80GB,chat,1.0,0.00214,float16,BetterTransformer,bnb-8bit,False
EleutherAI/gpt-neo-125m,31.3,256,8.18,1889.2799999999997,NVIDIA A100-SXM4-80GB,chat,0.125,0.0020499999999999997,float16,BetterTransformer,bnb-8bit,False
EleutherAI/polyglot-ko-12.8b,12.5,256,20.4,5124.096,NVIDIA A100-SXM4-80GB,chat,12.8,0.00556,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-410m,20.3,256,12.6,2893.824,NVIDIA A100-SXM4-80GB,chat,0.41,0.00314,float16,BetterTransformer,bnb-8bit,False
EleutherAI/gpt-neo-1.3B,16.1,256,15.9,3815.4240000000004,NVIDIA A100-SXM4-80GB,chat,1.3,0.0041400000000000005,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-160m-deduped,39.4,256,6.49,1483.776,NVIDIA A100-SXM4-80GB,chat,0.16,0.00161,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-410m-deduped,20.3,256,12.6,2921.472,NVIDIA A100-SXM4-80GB,chat,0.41,0.00317,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-160m,40.1,256,6.38,1474.56,NVIDIA A100-SXM4-80GB,chat,0.16,0.0015999999999999999,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-2.7b,15.3,256,16.7,3981.312,NVIDIA A100-SXM4-80GB,chat,2.7,0.00432,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-2.8b-deduped,15.3,256,16.7,4036.608,NVIDIA A100-SXM4-80GB,chat,2.8,0.00438,float16,BetterTransformer,bnb-8bit,False
EleutherAI/pythia-70m-deduped,78.5,256,3.26,746.496,NVIDIA A100-SXM4-80GB,chat,0.07,0.00081,float16,BetterTransformer,bnb-8bit,False
EleutherAI/gpt-neo-2.7B,12.1,256,21.1,5068.799999999999,NVIDIA A100-SXM4-80GB,chat,2.7,0.0055,float16,BetterTransformer,bnb-8bit,False
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,15.1,256,16.9,3870.72,NVIDIA A100-SXM4-80GB,chat,1.1,0.0042,float16,BetterTransformer,bnb-8bit,False
ahxt/llama2_xs_460M_experimental,13.8,256,18.6,4184.063999999999,NVIDIA A100-SXM4-80GB,chat,0.46,0.00454,float16,BetterTransformer,bnb-8bit,False
GeneZC/MiniMA-3B,13.5,256,19.0,4340.736,NVIDIA A100-SXM4-80GB,chat,3.0,0.00471,float16,BetterTransformer,bnb-8bit,False
GeneZC/MiniMA-2-3B,13.6,256,18.8,4322.304,NVIDIA A100-SXM4-80GB,chat,3.0,0.00469,float16,BetterTransformer,bnb-8bit,False
Locutusque/TinyMistral-248m,25.6,256,10.0,2257.92,NVIDIA A100-SXM4-80GB,chat,0.248,0.00245,float16,BetterTransformer,bnb-8bit,False
DevaMalla/llama-base-7b,10.2,256,25.1,5999.616,NVIDIA A100-SXM4-80GB,chat,7.0,0.00651,float16,BetterTransformer,bnb-8bit,False
pszemraj/pythia-31m-simplepile-lite-2048-scratch-2e,80.0,256,3.2,730.8288,NVIDIA A100-SXM4-80GB,chat,0.031,0.000793,float16,BetterTransformer,bnb-8bit,False
pszemraj/pythia-31m-goodwiki-deduped-2048-scratch,79.8,256,3.21,736.3584,NVIDIA A100-SXM4-80GB,chat,0.031,0.000799,float16,BetterTransformer,bnb-8bit,False
pszemraj/pythia-31m-simplewiki-2048,79.0,256,3.24,745.5744000000001,NVIDIA A100-SXM4-80GB,chat,0.031,0.000809,float16,BetterTransformer,bnb-8bit,False
pszemraj/pythia-31m-KI_v1-2048-scratch,78.8,256,3.25,748.3392,NVIDIA A100-SXM4-80GB,chat,0.031,0.000812,float16,BetterTransformer,bnb-8bit,False
pszemraj/pythia-31m-simplewiki-scratch-bf16,78.0,256,3.28,751.104,NVIDIA A100-SXM4-80GB,chat,0.031,0.0008150000000000001,float16,BetterTransformer,bnb-8bit,False
PY007/TinyLlama-1.1B-intermediate-step-240k-503b,14.8,256,17.3,3898.3680000000004,NVIDIA A100-SXM4-80GB,chat,1.1,0.00423,float16,BetterTransformer,bnb-8bit,False
PY007/TinyLlama-1.1B-step-50K-105b,15.1,256,17.0,3870.72,NVIDIA A100-SXM4-80GB,chat,1.1,0.0042,float16,BetterTransformer,bnb-8bit,False
PY007/TinyLlama-1.1B-intermediate-step-480k-1T,14.9,256,17.2,3990.528,NVIDIA A100-SXM4-80GB,chat,1.1,0.00433,float16,BetterTransformer,bnb-8bit,False
Deci/DeciLM-7B,10.2,256,25.1,6054.911999999999,NVIDIA A100-SXM4-80GB,chat,7.0,0.0065699999999999995,float16,BetterTransformer,bnb-8bit,False
NYTK/PULI-GPTrio,16.0,256,16.0,3972.0960000000005,NVIDIA A100-SXM4-80GB,chat,7.67,0.0043100000000000005,float16,BetterTransformer,bnb-8bit,False
meta-llama/Llama-2-7b-hf,10.2,256,25.0,5962.752,NVIDIA A100-SXM4-80GB,chat,7.0,0.00647,float16,BetterTransformer,bnb-8bit,False
meta-llama/Llama-2-13b-hf,8.37,256,30.6,7630.848000000001,NVIDIA A100-SXM4-80GB,chat,13.0,0.008280000000000001,float16,BetterTransformer,bnb-8bit,False
